id,flight_id,flight_number,airline_id,departure_airport,arrival_airport,departure_datetime,arrival_datetime,subaircrafttypecode
5927,8981,5080,AA,CHS,CLT,2025-01-27 11:04:00,2025-01-27 12:21:00,CR9
5928,8981,5080,AA,CHS,CLT,2025-01-28 11:04:00,2025-01-28 12:21:00,CR9
5929,8981,5080,AA,CHS,CLT,2025-01-29 11:04:00,2025-01-29 12:21:00,CR9
5930,8981,5080,AA,CHS,CLT,2025-01-30 11:04:00,2025-01-30 12:21:00,CR9
5931,8981,5080,AA,CHS,CLT,2025-01-31 11:04:00,2025-01-31 12:21:00,CR9
5932,8980,5080,AA,CLT,CHS,2025-01-07 09:13:00,2025-01-07 10:34:00,CR9
5933,8980,5080,AA,CLT,CHS,2025-01-08 09:13:00,2025-01-08 10:34:00,CR9
5934,8980,5080,AA,CLT,CHS,2025-01-09 09:13:00,2025-01-09 10:34:00,CR9
5935,8980,5080,AA,CLT,CHS,2025-01-10 09:13:00,2025-01-10 10:34:00,CR9
5936,8980,5080,AA,CLT,CHS,2025-01-11 09:13:00,2025-01-11 10:34:00,CR9
5937,8980,5080,AA,CLT,CHS,2025-01-13 09:13:00,2025-01-13 10:34:00,CR9
5938,8980,5080,AA,CLT,CHS,2025-01-14 09:13:00,2025-01-14 10:34:00,CR9
5939,8980,5080,AA,CLT,CHS,2025-01-15 09:13:00,2025-01-15 10:34:00,CR9
5940,8980,5080,AA,CLT,CHS,2025-01-16 09:13:00,2025-01-16 10:34:00,CR9
5941,8980,5080,AA,CLT,CHS,2025-01-17 09:13:00,2025-01-17 10:34:00,CR9
5942,8980,5080,AA,CLT,CHS,2025-01-18 09:13:00,2025-01-18 10:34:00,CR9
5943,8980,5080,AA,CLT,CHS,2025-01-20 09:13:00,2025-01-20 10:34:00,CR9
5944,8980,5080,AA,CLT,CHS,2025-01-21 09:13:00,2025-01-21 10:34:00,CR9
5945,8980,5080,AA,CLT,CHS,2025-01-22 09:13:00,2025-01-22 10:34:00,CR9
5946,8980,5080,AA,CLT,CHS,2025-01-23 09:13:00,2025-01-23 10:34:00,CR9
5947,8980,5080,AA,CLT,CHS,2025-01-24 09:13:00,2025-01-24 10:34:00,CR9
5948,8980,5080,AA,CLT,CHS,2025-01-25 09:13:00,2025-01-25 10:34:00,CR9
5949,8980,5080,AA,CLT,CHS,2025-01-27 09:13:00,2025-01-27 10:34:00,CR9
5950,8980,5080,AA,CLT,CHS,2025-01-28 09:13:00,2025-01-28 10:34:00,CR9
5951,8980,5080,AA,CLT,CHS,2025-01-29 09:13:00,2025-01-29 10:34:00,CR9
5952,8980,5080,AA,CLT,CHS,2025-01-30 09:13:00,2025-01-30 10:34:00,CR9
5953,8980,5080,AA,CLT,CHS,2025-01-31 09:13:00,2025-01-31 10:34:00,CR9
5954,14917,1472,WN,MDW,CHS,2025-01-02 16:00:00,2025-01-02 19:00:00,73W
5955,9972,4366,AS,CHS,DCA,2025-01-07 14:05:00,2025-01-07 15:46:00,CR7
5956,9972,4366,AS,CHS,DCA,2025-01-08 14:05:00,2025-01-08 15:46:00,CR7
5957,9972,4366,AS,CHS,DCA,2025-01-09 14:05:00,2025-01-09 15:46:00,CR7
5958,9972,4366,AS,CHS,DCA,2025-01-10 14:05:00,2025-01-10 15:46:00,CR7
5959,9972,4366,AS,CHS,DCA,2025-01-13 14:05:00,2025-01-13 15:46:00,CR7
5960,9972,4366,AS,CHS,DCA,2025-01-14 14:05:00,2025-01-14 15:46:00,CR7
5961,9972,4366,AS,CHS,DCA,2025-01-15 14:05:00,2025-01-15 15:46:00,CR7
5962,9972,4366,AS,CHS,DCA,2025-01-16 14:05:00,2025-01-16 15:46:00,CR7
5963,9972,4366,AS,CHS,DCA,2025-01-17 14:05:00,2025-01-17 15:46:00,CR7
5964,9972,4366,AS,CHS,DCA,2025-01-20 14:05:00,2025-01-20 15:46:00,CR7
5965,9972,4366,AS,CHS,DCA,2025-01-21 14:05:00,2025-01-21 15:46:00,CR7
5966,9972,4366,AS,CHS,DCA,2025-01-22 14:05:00,2025-01-22 15:46:00,CR7
5967,9972,4366,AS,CHS,DCA,2025-01-23 14:05:00,2025-01-23 15:46:00,CR7
5968,9972,4366,AS,CHS,DCA,2025-01-24 14:05:00,2025-01-24 15:46:00,CR7
5969,9972,4366,AS,CHS,DCA,2025-01-27 14:05:00,2025-01-27 15:46:00,CR7
5970,9972,4366,AS,CHS,DCA,2025-01-28 14:05:00,2025-01-28 15:46:00,CR7
5971,9972,4366,AS,CHS,DCA,2025-01-29 14:05:00,2025-01-29 15:46:00,CR7
5972,9972,4366,AS,CHS,DCA,2025-01-30 14:05:00,2025-01-30 15:46:00,CR7
5973,9972,4366,AS,CHS,DCA,2025-01-31 14:05:00,2025-01-31 15:46:00,CR7
5974,946,2718,AA,CHS,MIA,2025-01-14 18:33:00,2025-01-14 20:20:00,319
5975,946,2718,AA,CHS,MIA,2025-01-21 18:33:00,2025-01-21 20:20:00,319
5976,946,2718,AA,CHS,MIA,2025-01-28 18:33:00,2025-01-28 20:20:00,319
5977,945,2718,AA,MIA,CHS,2025-01-14 15:30:00,2025-01-14 17:14:00,319
5978,945,2718,AA,MIA,CHS,2025-01-21 15:30:00,2025-01-21 17:14:00,319
5979,945,2718,AA,MIA,CHS,2025-01-28 15:30:00,2025-01-28 17:14:00,319
5980,9607,4955,AC,CHS,ORD,2025-01-01 15:25:00,2025-01-01 17:04:00,E70
5981,9607,4955,AC,CHS,ORD,2025-01-02 15:25:00,2025-01-02 17:04:00,E70
5982,9607,4955,AC,CHS,ORD,2025-01-03 15:25:00,2025-01-03 17:04:00,E70
5983,9607,4955,AC,CHS,ORD,2025-01-04 15:25:00,2025-01-04 17:04:00,E70
5984,9607,4955,AC,CHS,ORD,2025-01-06 15:25:00,2025-01-06 17:04:00,E70
5985,14845,1161,WN,CHS,BWI,2025-01-07 14:00:00,2025-01-07 15:30:00,73W
5986,14845,1161,WN,CHS,BWI,2025-01-08 14:00:00,2025-01-08 15:30:00,73W
5987,14845,1161,WN,CHS,BWI,2025-01-09 14:00:00,2025-01-09 15:30:00,73W
5988,14845,1161,WN,CHS,BWI,2025-01-10 14:00:00,2025-01-10 15:30:00,73W
5989,14844,1161,WN,BNA,CHS,2025-01-07 10:50:00,2025-01-07 13:20:00,73W
5990,14844,1161,WN,BNA,CHS,2025-01-08 10:50:00,2025-01-08 13:20:00,73W
5991,14844,1161,WN,BNA,CHS,2025-01-09 10:50:00,2025-01-09 13:20:00,73W
5992,14844,1161,WN,BNA,CHS,2025-01-10 10:50:00,2025-01-10 13:20:00,73W
5993,14057,2255,MX,ISP,CHS,2025-01-01 20:17:00,2025-01-01 22:26:00,223
5994,14477,3481,UA,CHS,ORD,2025-01-20 12:32:00,2025-01-20 14:11:00,E7W
5995,14477,3481,UA,CHS,ORD,2025-01-21 12:32:00,2025-01-21 14:11:00,E7W
5996,14477,3481,UA,CHS,ORD,2025-01-22 12:32:00,2025-01-22 14:11:00,E7W
5997,14477,3481,UA,CHS,ORD,2025-01-23 12:32:00,2025-01-23 14:11:00,E7W
5998,14477,3481,UA,CHS,ORD,2025-01-24 12:32:00,2025-01-24 14:11:00,E7W
5999,14477,3481,UA,CHS,ORD,2025-01-27 12:32:00,2025-01-27 14:11:00,E7W
6000,14477,3481,UA,CHS,ORD,2025-01-28 12:32:00,2025-01-28 14:11:00,E7W
6001,14477,3481,UA,CHS,ORD,2025-01-29 12:32:00,2025-01-29 14:11:00,E7W
6002,14477,3481,UA,CHS,ORD,2025-01-30 12:32:00,2025-01-30 14:11:00,E7W
6003,14477,3481,UA,CHS,ORD,2025-01-31 12:32:00,2025-01-31 14:11:00,E7W
6004,12418,3179,DL,CHS,ATL,2025-01-20 19:05:00,2025-01-20 20:33:00,739
6005,12417,3179,DL,ATL,CHS,2025-01-20 16:52:00,2025-01-20 18:00:00,739
6006,10694,6818,BA,PHL,CHS,2025-01-11 19:51:00,2025-01-11 21:49:00,319
6007,10694,6818,BA,PHL,CHS,2025-01-18 19:51:00,2025-01-18 21:49:00,319
6008,10694,6818,BA,PHL,CHS,2025-01-25 19:51:00,2025-01-25 21:49:00,319
6009,9755,485,AS,CHS,SEA,2025-01-29 18:32:00,2025-01-29 21:44:00,7M9
6010,8016,2296,AA,MIA,CHS,2025-01-04 21:58:00,2025-01-04 23:59:00,319
6011,12672,3625,DL,CHS,DTW,2025-01-11 17:12:00,2025-01-11 19:25:00,CR9
6012,12672,3625,DL,CHS,DTW,2025-01-18 17:12:00,2025-01-18 19:25:00,CR9
6013,12672,3625,DL,CHS,DTW,2025-01-25 17:12:00,2025-01-25 19:25:00,CR9
6014,12671,3625,DL,DTW,CHS,2025-01-11 14:16:00,2025-01-11 16:32:00,CR9
6015,12671,3625,DL,DTW,CHS,2025-01-18 14:16:00,2025-01-18 16:32:00,CR9
6016,12671,3625,DL,DTW,CHS,2025-01-25 14:16:00,2025-01-25 16:32:00,CR9
6017,13983,721,MX,CHS,PVD,2025-01-09 08:30:00,2025-01-09 10:37:00,223
6018,13983,721,MX,CHS,PVD,2025-01-16 08:30:00,2025-01-16 10:37:00,223
6019,13983,721,MX,CHS,PVD,2025-01-23 08:30:00,2025-01-23 10:37:00,223
6020,13983,721,MX,CHS,PVD,2025-01-30 08:30:00,2025-01-30 10:37:00,223
6021,9502,3832,AC,IAD,CHS,2025-01-07 08:25:00,2025-01-07 10:28:00,E7W
6022,9502,3832,AC,IAD,CHS,2025-01-08 08:25:00,2025-01-08 10:28:00,E7W
6023,9502,3832,AC,IAD,CHS,2025-01-09 08:25:00,2025-01-09 10:28:00,E7W
6024,9502,3832,AC,IAD,CHS,2025-01-10 08:25:00,2025-01-10 10:28:00,E7W
6025,9502,3832,AC,IAD,CHS,2025-01-11 08:25:00,2025-01-11 10:28:00,E7W
6026,9502,3832,AC,IAD,CHS,2025-01-13 08:25:00,2025-01-13 10:28:00,E7W
6027,9502,3832,AC,IAD,CHS,2025-01-14 08:25:00,2025-01-14 10:28:00,E7W
6028,9502,3832,AC,IAD,CHS,2025-01-15 08:25:00,2025-01-15 10:28:00,E7W
6029,9502,3832,AC,IAD,CHS,2025-01-16 08:25:00,2025-01-16 10:28:00,E7W
6030,9502,3832,AC,IAD,CHS,2025-01-17 08:25:00,2025-01-17 10:28:00,E7W
6031,9502,3832,AC,IAD,CHS,2025-01-18 08:25:00,2025-01-18 10:28:00,E7W
6032,9502,3832,AC,IAD,CHS,2025-01-20 08:25:00,2025-01-20 10:28:00,E7W
6033,9502,3832,AC,IAD,CHS,2025-01-21 08:25:00,2025-01-21 10:28:00,E7W
6034,9502,3832,AC,IAD,CHS,2025-01-22 08:25:00,2025-01-22 10:28:00,E7W
6035,9502,3832,AC,IAD,CHS,2025-01-23 08:25:00,2025-01-23 10:28:00,E7W
6036,9502,3832,AC,IAD,CHS,2025-01-24 08:25:00,2025-01-24 10:28:00,E7W
6037,9502,3832,AC,IAD,CHS,2025-01-25 08:25:00,2025-01-25 10:28:00,E7W
6038,9502,3832,AC,IAD,CHS,2025-01-27 08:25:00,2025-01-27 10:28:00,E7W
6039,9502,3832,AC,IAD,CHS,2025-01-28 08:25:00,2025-01-28 10:28:00,E7W
6040,9502,3832,AC,IAD,CHS,2025-01-29 08:25:00,2025-01-29 10:28:00,E7W
6041,9502,3832,AC,IAD,CHS,2025-01-30 08:25:00,2025-01-30 10:28:00,E7W
6042,9502,3832,AC,IAD,CHS,2025-01-31 08:25:00,2025-01-31 10:28:00,E7W
6043,13250,5501,DL,JFK,CHS,2025-01-14 19:25:00,2025-01-14 21:51:00,CR9
6044,13250,5501,DL,JFK,CHS,2025-01-15 19:25:00,2025-01-15 21:51:00,CR9
6045,13250,5501,DL,JFK,CHS,2025-01-16 19:25:00,2025-01-16 21:51:00,CR9
6046,13250,5501,DL,JFK,CHS,2025-01-21 19:25:00,2025-01-21 21:51:00,CR9
6047,13250,5501,DL,JFK,CHS,2025-01-22 19:25:00,2025-01-22 21:51:00,CR9
6048,13250,5501,DL,JFK,CHS,2025-01-23 19:25:00,2025-01-23 21:51:00,CR9
6049,7358,1422,AA,DFW,CHS,2025-01-23 19:10:00,2025-01-23 22:35:00,738
6050,7358,1422,AA,DFW,CHS,2025-01-25 19:10:00,2025-01-25 22:35:00,738
6051,7358,1422,AA,DFW,CHS,2025-01-27 19:10:00,2025-01-27 22:35:00,738
6052,7358,1422,AA,DFW,CHS,2025-01-29 19:10:00,2025-01-29 22:35:00,738
6053,7358,1422,AA,DFW,CHS,2025-01-30 19:10:00,2025-01-30 22:35:00,738
6054,14392,2075,UA,ORD,CHS,2025-01-01 18:20:00,2025-01-01 21:41:00,319
6055,7827,1586,AA,CLT,CHS,2025-01-15 18:45:00,2025-01-15 19:50:00,319
6056,7827,1586,AA,CLT,CHS,2025-01-22 18:45:00,2025-01-22 19:50:00,319
6057,7827,1586,AA,CLT,CHS,2025-01-29 18:45:00,2025-01-29 19:50:00,319
6058,13696,244,MX,CHS,RSW,2025-01-04 07:05:00,2025-01-04 08:47:00,223
6059,8939,5018,AA,CHS,PHL,2025-01-28 13:00:00,2025-01-28 14:47:00,CR7
6060,8939,5018,AA,CHS,PHL,2025-01-29 13:00:00,2025-01-29 14:47:00,CR7
6061,8938,5018,AA,PHL,CHS,2025-01-28 10:30:00,2025-01-28 12:27:00,CR7
6062,8938,5018,AA,PHL,CHS,2025-01-29 10:30:00,2025-01-29 12:27:00,CR7
6063,14470,3473,UA,IAD,CHS,2025-01-07 08:25:00,2025-01-07 10:28:00,E7W
6064,14470,3473,UA,IAD,CHS,2025-01-08 08:25:00,2025-01-08 10:28:00,E7W
6065,14470,3473,UA,IAD,CHS,2025-01-09 08:25:00,2025-01-09 10:28:00,E7W
6066,14470,3473,UA,IAD,CHS,2025-01-10 08:25:00,2025-01-10 10:28:00,E7W
6067,14470,3473,UA,IAD,CHS,2025-01-11 08:25:00,2025-01-11 10:28:00,E7W
6068,14470,3473,UA,IAD,CHS,2025-01-13 08:25:00,2025-01-13 10:28:00,E7W
6069,14470,3473,UA,IAD,CHS,2025-01-14 08:25:00,2025-01-14 10:28:00,E7W
6070,14470,3473,UA,IAD,CHS,2025-01-15 08:25:00,2025-01-15 10:28:00,E7W
6071,14470,3473,UA,IAD,CHS,2025-01-16 08:25:00,2025-01-16 10:28:00,E7W
6072,14470,3473,UA,IAD,CHS,2025-01-17 08:25:00,2025-01-17 10:28:00,E7W
6073,14470,3473,UA,IAD,CHS,2025-01-18 08:25:00,2025-01-18 10:28:00,E7W
6074,14470,3473,UA,IAD,CHS,2025-01-20 08:25:00,2025-01-20 10:28:00,E7W
6075,14470,3473,UA,IAD,CHS,2025-01-21 08:25:00,2025-01-21 10:28:00,E7W
6076,14470,3473,UA,IAD,CHS,2025-01-22 08:25:00,2025-01-22 10:28:00,E7W
6077,14470,3473,UA,IAD,CHS,2025-01-23 08:25:00,2025-01-23 10:28:00,E7W
6078,14470,3473,UA,IAD,CHS,2025-01-24 08:25:00,2025-01-24 10:28:00,E7W
6079,14470,3473,UA,IAD,CHS,2025-01-25 08:25:00,2025-01-25 10:28:00,E7W
6080,14470,3473,UA,IAD,CHS,2025-01-27 08:25:00,2025-01-27 10:28:00,E7W
6081,14470,3473,UA,IAD,CHS,2025-01-28 08:25:00,2025-01-28 10:28:00,E7W
6082,14470,3473,UA,IAD,CHS,2025-01-29 08:25:00,2025-01-29 10:28:00,E7W
6083,14470,3473,UA,IAD,CHS,2025-01-30 08:25:00,2025-01-30 10:28:00,E7W
6084,14470,3473,UA,IAD,CHS,2025-01-31 08:25:00,2025-01-31 10:28:00,E7W
6085,9134,5302,AA,CHS,DCA,2025-01-07 19:39:00,2025-01-07 21:23:00,CR7
6086,9134,5302,AA,CHS,DCA,2025-01-08 19:39:00,2025-01-08 21:23:00,CR7
6087,9134,5302,AA,CHS,DCA,2025-01-09 19:39:00,2025-01-09 21:23:00,CR7
6088,9134,5302,AA,CHS,DCA,2025-01-10 19:39:00,2025-01-10 21:23:00,CR7
6089,9133,5302,AA,DCA,CHS,2025-01-07 17:12:00,2025-01-07 19:06:00,CR7
6090,9133,5302,AA,DCA,CHS,2025-01-08 17:12:00,2025-01-08 19:06:00,CR7
6091,9133,5302,AA,DCA,CHS,2025-01-09 17:12:00,2025-01-09 19:06:00,CR7
6092,9133,5302,AA,DCA,CHS,2025-01-10 17:12:00,2025-01-10 19:06:00,CR7
6093,14017,842,MX,MCO,CHS,2025-01-09 16:25:00,2025-01-09 17:52:00,223
6094,14017,842,MX,MCO,CHS,2025-01-16 16:25:00,2025-01-16 17:52:00,223
6095,14017,842,MX,MCO,CHS,2025-01-23 16:25:00,2025-01-23 17:52:00,223
6096,14017,842,MX,MCO,CHS,2025-01-30 16:25:00,2025-01-30 17:52:00,223
6097,348,1287,AA,CHS,MIA,2025-01-07 06:07:00,2025-01-07 07:50:00,319
6098,348,1287,AA,CHS,MIA,2025-01-08 06:07:00,2025-01-08 07:50:00,319
6099,348,1287,AA,CHS,MIA,2025-01-09 06:07:00,2025-01-09 07:50:00,319
6100,348,1287,AA,CHS,MIA,2025-01-10 06:07:00,2025-01-10 07:50:00,319
6101,348,1287,AA,CHS,MIA,2025-01-11 06:07:00,2025-01-11 07:50:00,319
6102,348,1287,AA,CHS,MIA,2025-01-13 06:07:00,2025-01-13 07:50:00,319
6103,348,1287,AA,CHS,MIA,2025-01-14 06:07:00,2025-01-14 07:50:00,319
6104,348,1287,AA,CHS,MIA,2025-01-15 06:07:00,2025-01-15 07:50:00,319
6105,348,1287,AA,CHS,MIA,2025-01-16 06:07:00,2025-01-16 07:50:00,319
6106,348,1287,AA,CHS,MIA,2025-01-17 06:07:00,2025-01-17 07:50:00,319
6107,348,1287,AA,CHS,MIA,2025-01-18 06:07:00,2025-01-18 07:50:00,319
6108,348,1287,AA,CHS,MIA,2025-01-20 06:07:00,2025-01-20 07:50:00,319
6109,348,1287,AA,CHS,MIA,2025-01-21 06:07:00,2025-01-21 07:50:00,319
6110,348,1287,AA,CHS,MIA,2025-01-22 06:07:00,2025-01-22 07:50:00,319
6111,348,1287,AA,CHS,MIA,2025-01-23 06:07:00,2025-01-23 07:50:00,319
6112,348,1287,AA,CHS,MIA,2025-01-24 06:07:00,2025-01-24 07:50:00,319
6113,348,1287,AA,CHS,MIA,2025-01-25 06:07:00,2025-01-25 07:50:00,319
6114,348,1287,AA,CHS,MIA,2025-01-27 06:07:00,2025-01-27 07:50:00,319
6115,348,1287,AA,CHS,MIA,2025-01-28 06:07:00,2025-01-28 07:50:00,319
6116,348,1287,AA,CHS,MIA,2025-01-29 06:07:00,2025-01-29 07:50:00,319
6117,348,1287,AA,CHS,MIA,2025-01-30 06:07:00,2025-01-30 07:50:00,319
6118,348,1287,AA,CHS,MIA,2025-01-31 06:07:00,2025-01-31 07:50:00,319
6119,11571,1664,DL,CHS,ATL,2025-01-11 08:12:00,2025-01-11 09:35:00,739
6120,11394,2874,B6,CHS,JFK,2025-01-22 16:29:00,2025-01-22 18:30:00,223
6121,11394,2874,B6,CHS,JFK,2025-01-27 16:29:00,2025-01-27 18:30:00,223
6122,9052,5182,AA,CHS,DCA,2025-01-06 11:21:00,2025-01-06 13:00:00,CR7
6123,9051,5182,AA,DCA,CHS,2025-01-06 08:39:00,2025-01-06 10:49:00,CR7
6124,14209,504,UA,EWR,CHS,2025-01-07 16:15:00,2025-01-07 18:31:00,73G
6125,11914,2493,DL,ATL,CHS,2025-01-14 19:25:00,2025-01-14 20:31:00,739
6126,11914,2493,DL,ATL,CHS,2025-01-16 19:25:00,2025-01-16 20:31:00,739
6127,7825,1586,AA,CHS,CLT,2025-01-13 20:28:00,2025-01-13 21:44:00,321
6128,7825,1586,AA,CHS,CLT,2025-01-16 20:28:00,2025-01-16 21:44:00,321
6129,7825,1586,AA,CHS,CLT,2025-01-20 20:28:00,2025-01-20 21:44:00,321
6130,7825,1586,AA,CHS,CLT,2025-01-23 20:28:00,2025-01-23 21:44:00,321
6131,7825,1586,AA,CHS,CLT,2025-01-27 20:28:00,2025-01-27 21:44:00,321
6132,7825,1586,AA,CHS,CLT,2025-01-30 20:28:00,2025-01-30 21:44:00,321
6133,7824,1586,AA,CLT,CHS,2025-01-13 18:33:00,2025-01-13 19:38:00,321
6134,7824,1586,AA,CLT,CHS,2025-01-16 18:33:00,2025-01-16 19:38:00,321
6135,7824,1586,AA,CLT,CHS,2025-01-20 18:33:00,2025-01-20 19:38:00,321
6136,7824,1586,AA,CLT,CHS,2025-01-23 18:33:00,2025-01-23 19:38:00,321
6137,7824,1586,AA,CLT,CHS,2025-01-27 18:33:00,2025-01-27 19:38:00,321
6138,7824,1586,AA,CLT,CHS,2025-01-30 18:33:00,2025-01-30 19:38:00,321
6139,11687,2179,DL,CHS,ATL,2025-01-03 14:29:00,2025-01-03 15:45:00,717
6140,11687,2179,DL,CHS,ATL,2025-01-04 14:29:00,2025-01-04 15:45:00,717
6141,11686,2179,DL,ATL,CHS,2025-01-03 12:33:00,2025-01-03 13:44:00,717
6142,11686,2179,DL,ATL,CHS,2025-01-04 12:33:00,2025-01-04 13:44:00,717
6143,9990,4439,AS,DFW,CHS,2025-01-01 20:50:00,2025-01-02 00:24:00,E75
6144,14016,842,MX,CHS,SWF,2025-01-03 09:06:00,2025-01-03 11:06:00,223
6145,14016,842,MX,CHS,SWF,2025-01-06 09:06:00,2025-01-06 11:06:00,223
6146,14015,842,MX,MCO,CHS,2025-01-03 07:00:00,2025-01-03 08:26:00,223
6147,14015,842,MX,MCO,CHS,2025-01-06 07:00:00,2025-01-06 08:26:00,223
6148,15189,2440,WN,CHS,HOU,2025-01-03 05:40:00,2025-01-03 07:30:00,73W
6149,321,1184,AA,CHS,CLT,2025-01-07 05:30:00,2025-01-07 06:40:00,319
6150,321,1184,AA,CHS,CLT,2025-01-08 05:30:00,2025-01-08 06:40:00,319
6151,321,1184,AA,CHS,CLT,2025-01-09 05:30:00,2025-01-09 06:40:00,319
6152,321,1184,AA,CHS,CLT,2025-01-10 05:30:00,2025-01-10 06:40:00,319
6153,321,1184,AA,CHS,CLT,2025-01-11 05:30:00,2025-01-11 06:40:00,319
6154,321,1184,AA,CHS,CLT,2025-01-13 05:30:00,2025-01-13 06:40:00,319
6155,321,1184,AA,CHS,CLT,2025-01-14 05:30:00,2025-01-14 06:40:00,319
6156,321,1184,AA,CHS,CLT,2025-01-15 05:30:00,2025-01-15 06:40:00,319
6157,321,1184,AA,CHS,CLT,2025-01-16 05:30:00,2025-01-16 06:40:00,319
6158,321,1184,AA,CHS,CLT,2025-01-17 05:30:00,2025-01-17 06:40:00,319
6159,321,1184,AA,CHS,CLT,2025-01-18 05:30:00,2025-01-18 06:40:00,319
6160,321,1184,AA,CHS,CLT,2025-01-20 05:30:00,2025-01-20 06:40:00,319
6161,321,1184,AA,CHS,CLT,2025-01-21 05:30:00,2025-01-21 06:40:00,319
6162,321,1184,AA,CHS,CLT,2025-01-22 05:30:00,2025-01-22 06:40:00,319
6163,321,1184,AA,CHS,CLT,2025-01-23 05:30:00,2025-01-23 06:40:00,319
6164,321,1184,AA,CHS,CLT,2025-01-24 05:30:00,2025-01-24 06:40:00,319
6165,321,1184,AA,CHS,CLT,2025-01-25 05:30:00,2025-01-25 06:40:00,319
6166,321,1184,AA,CHS,CLT,2025-01-27 05:30:00,2025-01-27 06:40:00,319
6167,321,1184,AA,CHS,CLT,2025-01-28 05:30:00,2025-01-28 06:40:00,319
6168,321,1184,AA,CHS,CLT,2025-01-29 05:30:00,2025-01-29 06:40:00,319
6169,321,1184,AA,CHS,CLT,2025-01-30 05:30:00,2025-01-30 06:40:00,319
6170,321,1184,AA,CHS,CLT,2025-01-31 05:30:00,2025-01-31 06:40:00,319
6171,13325,5621,DL,JFK,CHS,2025-01-01 17:40:00,2025-01-01 20:08:00,E75
6172,13325,5621,DL,JFK,CHS,2025-01-02 17:40:00,2025-01-02 20:08:00,E75
6173,13325,5621,DL,JFK,CHS,2025-01-03 17:40:00,2025-01-03 20:08:00,E75
6174,13325,5621,DL,JFK,CHS,2025-01-04 17:40:00,2025-01-04 20:08:00,E75
6175,11919,2493,DL,ATL,CHS,2025-01-27 19:25:00,2025-01-27 20:31:00,739
6176,11919,2493,DL,ATL,CHS,2025-01-31 19:25:00,2025-01-31 20:31:00,739
6177,425,1422,AA,DFW,CHS,2025-01-01 18:30:00,2025-01-01 21:55:00,738
6178,425,1422,AA,DFW,CHS,2025-01-03 18:30:00,2025-01-03 21:55:00,738
6179,12506,3189,DL,CHS,ATL,2025-01-21 17:00:00,2025-01-21 18:20:00,739
6180,12506,3189,DL,CHS,ATL,2025-01-28 17:00:00,2025-01-28 18:20:00,739
6181,12505,3189,DL,ATL,CHS,2025-01-21 14:39:00,2025-01-21 15:44:00,739
6182,12505,3189,DL,ATL,CHS,2025-01-28 14:39:00,2025-01-28 15:44:00,739
6183,7348,1422,AA,DFW,CHS,2025-01-04 19:30:00,2025-01-04 23:04:00,738
6184,12483,3189,DL,ATL,CHS,2025-01-04 15:28:00,2025-01-04 16:40:00,717
6185,13591,101,MX,CHS,TPA,2025-01-03 21:31:00,2025-01-03 22:58:00,223
6186,13591,101,MX,CHS,TPA,2025-01-06 21:31:00,2025-01-06 22:58:00,223
6187,13590,101,MX,PWM,CHS,2025-01-03 18:14:00,2025-01-03 20:51:00,223
6188,13590,101,MX,PWM,CHS,2025-01-06 18:14:00,2025-01-06 20:51:00,223
6189,15300,3237,WN,CHS,BWI,2025-01-20 07:40:00,2025-01-20 09:10:00,73W
6190,14070,941,NK,EWR,CHS,2025-01-01 09:58:00,2025-01-01 12:21:00,32A
6191,14070,941,NK,EWR,CHS,2025-01-02 09:58:00,2025-01-02 12:21:00,32A
6192,14070,941,NK,EWR,CHS,2025-01-03 09:58:00,2025-01-03 12:21:00,32A
6193,14070,941,NK,EWR,CHS,2025-01-04 09:58:00,2025-01-04 12:21:00,32A
6194,14070,941,NK,EWR,CHS,2025-01-06 09:58:00,2025-01-06 12:21:00,32A
6195,14070,941,NK,EWR,CHS,2025-01-07 09:58:00,2025-01-07 12:21:00,32A
6196,14070,941,NK,EWR,CHS,2025-01-08 09:58:00,2025-01-08 12:21:00,32A
6197,9931,4226,AS,CHS,DFW,2025-01-04 15:24:00,2025-01-04 17:33:00,E75
6198,9930,4226,AS,DFW,CHS,2025-01-04 11:27:00,2025-01-04 14:54:00,E75
6199,9415,3729,AC,EWR,CHS,2025-01-06 15:48:00,2025-01-06 18:04:00,319
6200,12770,4961,DL,CHS,LGA,2025-01-06 18:23:00,2025-01-06 20:29:00,CR9
6201,12770,4961,DL,CHS,LGA,2025-01-07 18:23:00,2025-01-07 20:29:00,CR9
6202,12770,4961,DL,CHS,LGA,2025-01-08 18:23:00,2025-01-08 20:29:00,CR9
6203,12770,4961,DL,CHS,LGA,2025-01-09 18:23:00,2025-01-09 20:29:00,CR9
6204,12770,4961,DL,CHS,LGA,2025-01-10 18:23:00,2025-01-10 20:29:00,CR9
6205,12770,4961,DL,CHS,LGA,2025-01-13 18:23:00,2025-01-13 20:29:00,CR9
6206,12770,4961,DL,CHS,LGA,2025-01-14 18:23:00,2025-01-14 20:29:00,CR9
6207,12770,4961,DL,CHS,LGA,2025-01-15 18:23:00,2025-01-15 20:29:00,CR9
6208,12770,4961,DL,CHS,LGA,2025-01-16 18:23:00,2025-01-16 20:29:00,CR9
6209,12770,4961,DL,CHS,LGA,2025-01-17 18:23:00,2025-01-17 20:29:00,CR9
6210,12770,4961,DL,CHS,LGA,2025-01-20 18:23:00,2025-01-20 20:29:00,CR9
6211,12770,4961,DL,CHS,LGA,2025-01-21 18:23:00,2025-01-21 20:29:00,CR9
